sec , time , count(in)(line0) , count(out)(line0) , total_count(in)(line0) , total_count(out)(line0)
772 , 2023-07-25 13:27:06.519164 , 0 , 0 , 38 , 12
773 , 2023-07-25 13:27:11.117422 , 1 , 0 , 39 , 12
774 , 2023-07-25 13:27:15.700457 , 0 , 0 , 39 , 12
775 , 2023-07-25 13:27:20.372961 , 0 , 0 , 39 , 12
776 , 2023-07-25 13:27:25.085488 , 0 , 0 , 39 , 12
777 , 2023-07-25 13:27:29.651519 , 0 , 0 , 39 , 12
778 , 2023-07-25 13:27:34.239396 , 0 , 0 , 39 , 12
779 , 2023-07-25 13:27:38.822310 , 0 , 0 , 39 , 12
780 , 2023-07-25 13:27:43.475881 , 0 , 0 , 39 , 12
781 , 2023-07-25 13:27:48.008130 , 0 , 0 , 39 , 12
782 , 2023-07-25 13:27:52.547492 , 1 , 0 , 40 , 12
783 , 2023-07-25 13:27:57.108998 , 2 , 0 , 42 , 12
784 , 2023-07-25 13:28:01.742945 , 0 , 0 , 42 , 12
785 , 2023-07-25 13:28:06.320830 , 0 , 0 , 42 , 12
786 , 2023-07-25 13:28:10.805642 , 0 , 0 , 42 , 12
787 , 2023-07-25 13:28:15.287955 , 0 , 0 , 42 , 12
788 , 2023-07-25 13:28:19.734603 , 0 , 0 , 42 , 12
789 , 2023-07-25 13:28:24.355843 , 0 , 0 , 42 , 12
790 , 2023-07-25 13:28:28.894585 , 0 , 0 , 42 , 12
791 , 2023-07-25 13:28:33.319186 , 0 , 0 , 42 , 12
792 , 2023-07-25 13:28:37.805297 , 0 , 0 , 42 , 12
793 , 2023-07-25 13:28:42.261146 , 0 , 0 , 42 , 12
794 , 2023-07-25 13:28:46.799542 , 1 , 0 , 43 , 12
795 , 2023-07-25 13:28:51.317798 , 1 , 0 , 44 , 12
796 , 2023-07-25 13:28:55.820822 , 0 , 0 , 44 , 12
797 , 2023-07-25 13:29:00.470028 , 0 , 0 , 44 , 12
798 , 2023-07-25 13:29:05.525446 , 0 , 0 , 44 , 12
799 , 2023-07-25 13:29:09.940126 , 0 , 0 , 44 , 12
800 , 2023-07-25 13:29:14.185013 , 0 , 0 , 44 , 12
801 , 2023-07-25 13:29:18.229900 , 0 , 0 , 44 , 12
802 , 2023-07-25 13:29:22.775696 , 0 , 0 , 44 , 12
803 , 2023-07-25 13:29:27.304382 , 2 , 0 , 46 , 12
804 , 2023-07-25 13:29:32.053255 , 0 , 0 , 46 , 12
805 , 2023-07-25 13:29:36.835921 , 0 , 0 , 46 , 12
806 , 2023-07-25 13:29:41.611767 , 0 , 0 , 46 , 12
807 , 2023-07-25 13:29:45.938542 , 0 , 0 , 46 , 12
808 , 2023-07-25 13:29:50.398008 , 0 , 0 , 46 , 12
809 , 2023-07-25 13:29:54.667120 , 0 , 0 , 46 , 12
810 , 2023-07-25 13:29:59.286391 , 0 , 0 , 46 , 12
811 , 2023-07-25 13:30:03.885883 , 0 , 0 , 46 , 12
812 , 2023-07-25 13:30:08.240331 , 0 , 0 , 46 , 12
813 , 2023-07-25 13:30:12.744354 , 0 , 0 , 46 , 12
814 , 2023-07-25 13:30:17.015504 , 0 , 0 , 46 , 12
815 , 2023-07-25 13:30:21.509561 , 0 , 0 , 46 , 12
816 , 2023-07-25 13:30:26.002004 , 0 , 0 , 46 , 12
817 , 2023-07-25 13:30:30.338795 , 0 , 0 , 46 , 12
818 , 2023-07-25 13:30:34.668850 , 0 , 0 , 46 , 12
819 , 2023-07-25 13:30:39.124337 , 0 , 0 , 46 , 12
820 , 2023-07-25 13:30:43.376869 , 0 , 0 , 46 , 12
821 , 2023-07-25 13:30:47.650718 , 0 , 0 , 46 , 12
822 , 2023-07-25 13:30:52.005556 , 0 , 0 , 46 , 12
823 , 2023-07-25 13:30:56.223527 , 0 , 0 , 46 , 12
824 , 2023-07-25 13:31:00.457417 , 0 , 0 , 46 , 12
825 , 2023-07-25 13:31:04.719351 , 0 , 0 , 46 , 12
826 , 2023-07-25 13:31:09.016787 , 0 , 0 , 46 , 12
827 , 2023-07-25 13:31:13.351855 , 0 , 0 , 46 , 12
828 , 2023-07-25 13:31:17.585948 , 0 , 0 , 46 , 12
829 , 2023-07-25 13:31:21.831079 , 0 , 0 , 46 , 12
830 , 2023-07-25 13:31:26.098337 , 0 , 0 , 46 , 12
831 , 2023-07-25 13:31:30.348556 , 0 , 0 , 46 , 12
832 , 2023-07-25 13:31:34.603375 , 0 , 0 , 46 , 12
833 , 2023-07-25 13:31:38.818566 , 0 , 0 , 46 , 12
834 , 2023-07-25 13:31:43.041467 , 0 , 0 , 46 , 12
835 , 2023-07-25 13:31:47.250050 , 0 , 0 , 46 , 12
836 , 2023-07-25 13:31:51.472866 , 0 , 0 , 46 , 12
837 , 2023-07-25 13:31:55.748449 , 0 , 0 , 46 , 12
838 , 2023-07-25 13:32:00.007477 , 0 , 0 , 46 , 12
839 , 2023-07-25 13:32:04.197199 , 0 , 0 , 46 , 12
840 , 2023-07-25 13:32:08.440159 , 0 , 0 , 46 , 12
841 , 2023-07-25 13:32:12.685068 , 0 , 0 , 46 , 12
842 , 2023-07-25 13:32:16.978730 , 0 , 0 , 46 , 12
843 , 2023-07-25 13:32:21.210284 , 0 , 0 , 46 , 12
844 , 2023-07-25 13:32:25.512177 , 0 , 0 , 46 , 12
845 , 2023-07-25 13:32:29.752846 , 0 , 0 , 46 , 12
846 , 2023-07-25 13:32:34.099553 , 0 , 0 , 46 , 12
847 , 2023-07-25 13:32:38.448829 , 0 , 0 , 46 , 12
848 , 2023-07-25 13:32:42.761876 , 0 , 1 , 46 , 13
849 , 2023-07-25 13:32:47.036045 , 0 , 0 , 46 , 13
850 , 2023-07-25 13:32:51.294904 , 0 , 0 , 46 , 13
851 , 2023-07-25 13:32:55.555675 , 0 , 0 , 46 , 13
852 , 2023-07-25 13:32:59.837072 , 0 , 0 , 46 , 13
853 , 2023-07-25 13:33:04.077542 , 0 , 0 , 46 , 13
854 , 2023-07-25 13:33:08.333999 , 0 , 0 , 46 , 13
855 , 2023-07-25 13:33:12.581456 , 0 , 0 , 46 , 13
856 , 2023-07-25 13:33:16.897876 , 0 , 0 , 46 , 13
857 , 2023-07-25 13:33:21.233799 , 0 , 0 , 46 , 13
858 , 2023-07-25 13:33:25.600505 , 0 , 0 , 46 , 13
859 , 2023-07-25 13:33:30.060737 , 0 , 0 , 46 , 13
860 , 2023-07-25 13:33:34.590779 , 0 , 0 , 46 , 13
861 , 2023-07-25 13:33:38.965139 , 0 , 0 , 46 , 13
862 , 2023-07-25 13:33:43.256069 , 0 , 0 , 46 , 13
863 , 2023-07-25 13:33:47.700583 , 0 , 0 , 46 , 13
864 , 2023-07-25 13:33:52.073140 , 0 , 0 , 46 , 13
865 , 2023-07-25 13:33:56.280463 , 0 , 0 , 46 , 13
866 , 2023-07-25 13:34:00.555969 , 0 , 0 , 46 , 13
867 , 2023-07-25 13:34:04.776808 , 1 , 0 , 47 , 13
868 , 2023-07-25 13:34:09.013604 , 1 , 0 , 48 , 13
869 , 2023-07-25 13:34:13.246025 , 0 , 0 , 48 , 13
870 , 2023-07-25 13:34:17.494480 , 0 , 0 , 48 , 13
871 , 2023-07-25 13:34:21.809081 , 0 , 0 , 48 , 13
872 , 2023-07-25 13:34:26.033446 , 0 , 0 , 48 , 13
873 , 2023-07-25 13:34:30.225979 , 0 , 0 , 48 , 13
874 , 2023-07-25 13:34:34.460732 , 0 , 0 , 48 , 13
875 , 2023-07-25 13:34:38.704044 , 0 , 0 , 48 , 13
876 , 2023-07-25 13:34:42.968343 , 0 , 0 , 48 , 13
877 , 2023-07-25 13:34:47.161261 , 0 , 0 , 48 , 13
878 , 2023-07-25 13:34:51.414113 , 0 , 0 , 48 , 13
879 , 2023-07-25 13:34:55.625801 , 0 , 0 , 48 , 13
880 , 2023-07-25 13:34:59.930794 , 0 , 0 , 48 , 13
881 , 2023-07-25 13:35:04.337466 , 0 , 0 , 48 , 13
882 , 2023-07-25 13:35:08.588446 , 0 , 0 , 48 , 13
883 , 2023-07-25 13:35:12.891956 , 0 , 0 , 48 , 13
884 , 2023-07-25 13:35:17.339221 , 0 , 0 , 48 , 13
885 , 2023-07-25 13:35:21.724545 , 0 , 0 , 48 , 13
886 , 2023-07-25 13:35:25.956273 , 0 , 0 , 48 , 13
887 , 2023-07-25 13:35:30.224056 , 0 , 0 , 48 , 13
888 , 2023-07-25 13:35:34.436607 , 0 , 0 , 48 , 13
889 , 2023-07-25 13:35:38.659577 , 0 , 0 , 48 , 13
890 , 2023-07-25 13:35:42.862437 , 0 , 0 , 48 , 13
891 , 2023-07-25 13:35:47.188248 , 0 , 0 , 48 , 13
892 , 2023-07-25 13:35:51.969917 , 0 , 0 , 48 , 13
893 , 2023-07-25 13:35:56.432336 , 0 , 0 , 48 , 13
894 , 2023-07-25 13:36:00.769541 , 0 , 0 , 48 , 13
895 , 2023-07-25 13:36:05.083710 , 0 , 0 , 48 , 13
896 , 2023-07-25 13:36:09.337425 , 0 , 0 , 48 , 13
897 , 2023-07-25 13:36:13.790846 , 0 , 0 , 48 , 13
898 , 2023-07-25 13:36:18.084920 , 0 , 1 , 48 , 14
899 , 2023-07-25 13:36:22.418879 , 0 , 0 , 48 , 14
900 , 2023-07-25 13:36:27.011103 , 0 , 0 , 48 , 14
901 , 2023-07-25 13:36:31.406327 , 0 , 0 , 48 , 14
902 , 2023-07-25 13:36:35.916671 , 0 , 0 , 48 , 14
903 , 2023-07-25 13:36:39.990530 , 0 , 0 , 48 , 14
904 , 2023-07-25 13:36:44.167581 , 0 , 0 , 48 , 14
905 , 2023-07-25 13:36:48.341978 , 0 , 0 , 48 , 14
906 , 2023-07-25 13:36:52.492833 , 0 , 0 , 48 , 14
907 , 2023-07-25 13:36:56.668480 , 0 , 0 , 48 , 14
908 , 2023-07-25 13:37:00.902468 , 0 , 0 , 48 , 14
909 , 2023-07-25 13:37:05.065591 , 0 , 0 , 48 , 14
910 , 2023-07-25 13:37:09.216036 , 0 , 0 , 48 , 14
911 , 2023-07-25 13:37:13.620301 , 0 , 0 , 48 , 14
912 , 2023-07-25 13:37:17.854940 , 0 , 0 , 48 , 14
913 , 2023-07-25 13:37:22.618780 , 0 , 0 , 48 , 14
914 , 2023-07-25 13:37:26.916539 , 0 , 0 , 48 , 14
915 , 2023-07-25 13:37:31.442014 , 0 , 0 , 48 , 14
916 , 2023-07-25 13:37:36.680142 , 0 , 0 , 48 , 14
917 , 2023-07-25 13:37:42.000659 , 0 , 0 , 48 , 14
918 , 2023-07-25 13:37:47.323475 , 0 , 0 , 48 , 14
919 , 2023-07-25 13:37:51.909382 , 0 , 0 , 48 , 14
920 , 2023-07-25 13:37:56.743911 , 0 , 0 , 48 , 14
921 , 2023-07-25 13:38:01.901776 , 0 , 0 , 48 , 14
922 , 2023-07-25 13:38:08.001585 , 0 , 0 , 48 , 14
923 , 2023-07-25 13:38:14.047191 , 0 , 0 , 48 , 14
924 , 2023-07-25 13:38:19.747865 , 1 , 0 , 49 , 14
925 , 2023-07-25 13:38:24.181045 , 0 , 0 , 49 , 14
926 , 2023-07-25 13:38:28.790271 , 0 , 0 , 49 , 14
927 , 2023-07-25 13:38:33.742688 , 0 , 0 , 49 , 14
928 , 2023-07-25 13:38:38.987814 , 0 , 0 , 49 , 14
929 , 2023-07-25 13:38:43.802569 , 0 , 0 , 49 , 14
930 , 2023-07-25 13:38:48.237888 , 0 , 0 , 49 , 14
931 , 2023-07-25 13:38:52.493969 , 0 , 0 , 49 , 14
932 , 2023-07-25 13:38:56.816508 , 0 , 0 , 49 , 14
933 , 2023-07-25 13:39:01.096563 , 0 , 1 , 49 , 15
934 , 2023-07-25 13:39:05.478235 , 0 , 0 , 49 , 15
935 , 2023-07-25 13:39:09.720930 , 0 , 0 , 49 , 15
936 , 2023-07-25 13:39:14.393917 , 0 , 0 , 49 , 15
937 , 2023-07-25 13:39:18.647904 , 0 , 0 , 49 , 15
938 , 2023-07-25 13:39:23.129297 , 0 , 0 , 49 , 15
939 , 2023-07-25 13:39:27.870116 , 0 , 0 , 49 , 15
940 , 2023-07-25 13:39:32.125218 , 0 , 0 , 49 , 15
941 , 2023-07-25 13:39:36.479384 , 0 , 0 , 49 , 15
942 , 2023-07-25 13:39:40.836556 , 0 , 0 , 49 , 15
943 , 2023-07-25 13:39:45.520895 , 0 , 0 , 49 , 15
944 , 2023-07-25 13:39:49.739168 , 0 , 0 , 49 , 15
945 , 2023-07-25 13:39:53.823649 , 0 , 0 , 49 , 15
946 , 2023-07-25 13:39:58.169337 , 0 , 0 , 49 , 15
947 , 2023-07-25 13:40:02.569268 , 0 , 0 , 49 , 15
948 , 2023-07-25 13:40:06.710315 , 0 , 0 , 49 , 15
949 , 2023-07-25 13:40:11.153149 , 0 , 0 , 49 , 15
950 , 2023-07-25 13:40:15.340086 , 0 , 0 , 49 , 15
951 , 2023-07-25 13:40:19.902659 , 0 , 1 , 49 , 16
952 , 2023-07-25 13:40:24.402622 , 0 , 0 , 49 , 16
953 , 2023-07-25 13:40:28.760822 , 0 , 0 , 49 , 16
954 , 2023-07-25 13:40:33.351911 , 0 , 1 , 49 , 17
955 , 2023-07-25 13:40:37.844403 , 0 , 0 , 49 , 17
956 , 2023-07-25 13:40:41.913794 , 0 , 0 , 49 , 17
957 , 2023-07-25 13:40:46.153881 , 0 , 0 , 49 , 17
958 , 2023-07-25 13:40:50.297035 , 0 , 0 , 49 , 17
959 , 2023-07-25 13:40:54.916363 , 0 , 0 , 49 , 17
960 , 2023-07-25 13:40:59.658057 , 0 , 0 , 49 , 17
961 , 2023-07-25 13:41:03.804611 , 0 , 0 , 49 , 17
962 , 2023-07-25 13:41:08.119006 , 0 , 0 , 49 , 17
963 , 2023-07-25 13:41:12.355177 , 0 , 0 , 49 , 17
964 , 2023-07-25 13:41:16.899428 , 0 , 0 , 49 , 17
965 , 2023-07-25 13:41:21.609642 , 0 , 0 , 49 , 17
966 , 2023-07-25 13:41:26.462800 , 0 , 0 , 49 , 17
967 , 2023-07-25 13:41:30.633894 , 0 , 0 , 49 , 17
968 , 2023-07-25 13:41:34.795607 , 0 , 0 , 49 , 17
969 , 2023-07-25 13:41:38.898153 , 0 , 0 , 49 , 17
970 , 2023-07-25 13:41:43.054207 , 0 , 0 , 49 , 17
971 , 2023-07-25 13:41:47.360052 , 0 , 0 , 49 , 17
972 , 2023-07-25 13:41:51.711106 , 0 , 0 , 49 , 17
973 , 2023-07-25 13:41:56.161726 , 0 , 0 , 49 , 17
974 , 2023-07-25 13:42:00.358609 , 0 , 0 , 49 , 17
975 , 2023-07-25 13:42:04.521148 , 0 , 0 , 49 , 17
976 , 2023-07-25 13:42:08.631912 , 0 , 0 , 49 , 17
977 , 2023-07-25 13:42:13.015892 , 0 , 0 , 49 , 17
978 , 2023-07-25 13:42:17.340417 , 0 , 0 , 49 , 17
979 , 2023-07-25 13:42:21.664194 , 0 , 0 , 49 , 17
980 , 2023-07-25 13:42:25.939877 , 0 , 0 , 49 , 17
981 , 2023-07-25 13:42:30.162946 , 0 , 0 , 49 , 17
982 , 2023-07-25 13:42:34.497584 , 0 , 0 , 49 , 17
983 , 2023-07-25 13:42:38.927696 , 0 , 0 , 49 , 17
984 , 2023-07-25 13:42:43.428596 , 0 , 0 , 49 , 17
985 , 2023-07-25 13:42:47.531212 , 0 , 0 , 49 , 17
986 , 2023-07-25 13:42:51.955260 , 0 , 0 , 49 , 17
987 , 2023-07-25 13:42:56.345016 , 0 , 0 , 49 , 17
988 , 2023-07-25 13:43:00.808737 , 0 , 0 , 49 , 17
989 , 2023-07-25 13:43:05.175170 , 0 , 0 , 49 , 17
990 , 2023-07-25 13:43:09.448998 , 0 , 0 , 49 , 17
991 , 2023-07-25 13:43:13.987543 , 0 , 0 , 49 , 17
992 , 2023-07-25 13:43:18.683843 , 0 , 0 , 49 , 17
993 , 2023-07-25 13:43:23.559888 , 1 , 0 , 50 , 17
994 , 2023-07-25 13:43:28.985792 , 0 , 0 , 50 , 17
995 , 2023-07-25 13:43:33.575481 , 0 , 0 , 50 , 17
996 , 2023-07-25 13:43:37.845844 , 1 , 0 , 51 , 17
997 , 2023-07-25 13:43:41.925206 , 0 , 0 , 51 , 17
998 , 2023-07-25 13:43:46.227527 , 0 , 0 , 51 , 17
999 , 2023-07-25 13:43:51.663799 , 0 , 0 , 51 , 17
1000 , 2023-07-25 13:43:56.954288 , 0 , 0 , 51 , 17
1001 , 2023-07-25 13:44:01.593732 , 0 , 0 , 51 , 17
1002 , 2023-07-25 13:44:05.764000 , 3 , 0 , 54 , 17
1003 , 2023-07-25 13:44:10.274484 , 0 , 0 , 54 , 17
1004 , 2023-07-25 13:44:14.504729 , 0 , 0 , 54 , 17
1005 , 2023-07-25 13:44:18.724062 , 0 , 0 , 54 , 17
1006 , 2023-07-25 13:44:22.857357 , 0 , 0 , 54 , 17
1007 , 2023-07-25 13:44:27.540614 , 0 , 0 , 54 , 17
1008 , 2023-07-25 13:44:31.937284 , 1 , 0 , 55 , 17
1009 , 2023-07-25 13:44:36.097123 , 1 , 0 , 56 , 17
1010 , 2023-07-25 13:44:40.621197 , 0 , 0 , 56 , 17
1011 , 2023-07-25 13:44:44.856150 , 0 , 0 , 56 , 17
1012 , 2023-07-25 13:44:49.115998 , 0 , 0 , 56 , 17
1013 , 2023-07-25 13:44:53.572219 , 0 , 0 , 56 , 17
1014 , 2023-07-25 13:44:57.577929 , 0 , 0 , 56 , 17
1015 , 2023-07-25 13:45:01.842339 , 0 , 0 , 56 , 17
1016 , 2023-07-25 13:45:06.150159 , 0 , 0 , 56 , 17
1017 , 2023-07-25 13:45:10.261454 , 0 , 0 , 56 , 17
1018 , 2023-07-25 13:45:14.377986 , 0 , 0 , 56 , 17
1019 , 2023-07-25 13:45:18.794776 , 0 , 0 , 56 , 17
1020 , 2023-07-25 13:45:23.142439 , 0 , 0 , 56 , 17
1021 , 2023-07-25 13:45:27.306558 , 0 , 0 , 56 , 17
1022 , 2023-07-25 13:45:31.477178 , 0 , 0 , 56 , 17
1023 , 2023-07-25 13:45:35.828964 , 0 , 0 , 56 , 17
1024 , 2023-07-25 13:45:39.934708 , 0 , 0 , 56 , 17
1025 , 2023-07-25 13:45:43.815802 , 0 , 0 , 56 , 17
1026 , 2023-07-25 13:45:47.677697 , 0 , 0 , 56 , 17
1027 , 2023-07-25 13:45:52.375388 , 0 , 0 , 56 , 17
1028 , 2023-07-25 13:45:57.630426 , 0 , 0 , 56 , 17
1029 , 2023-07-25 13:46:02.204835 , 0 , 0 , 56 , 17
1030 , 2023-07-25 13:46:06.663765 , 0 , 0 , 56 , 17
1031 , 2023-07-25 13:46:11.046777 , 0 , 0 , 56 , 17
1032 , 2023-07-25 13:46:15.367675 , 0 , 0 , 56 , 17
1033 , 2023-07-25 13:46:19.721651 , 0 , 0 , 56 , 17
1034 , 2023-07-25 13:46:24.132580 , 0 , 0 , 56 , 17
1035 , 2023-07-25 13:46:28.472661 , 2 , 0 , 58 , 17
1036 , 2023-07-25 13:46:32.836587 , 2 , 0 , 60 , 17
1037 , 2023-07-25 13:46:36.945818 , 0 , 0 , 60 , 17
1038 , 2023-07-25 13:46:41.347738 , 0 , 0 , 60 , 17
1039 , 2023-07-25 13:46:47.596933 , 0 , 0 , 60 , 17
1040 , 2023-07-25 13:46:52.353304 , 0 , 0 , 60 , 17
1041 , 2023-07-25 13:46:57.065684 , 0 , 0 , 60 , 17
1042 , 2023-07-25 13:47:02.475615 , 0 , 0 , 60 , 17
1043 , 2023-07-25 13:47:09.009628 , 0 , 0 , 60 , 17
1044 , 2023-07-25 13:47:14.911584 , 0 , 0 , 60 , 17
1045 , 2023-07-25 13:47:20.169526 , 0 , 0 , 60 , 17
1046 , 2023-07-25 13:47:24.897346 , 0 , 0 , 60 , 17
1047 , 2023-07-25 13:47:29.471076 , 0 , 0 , 60 , 17
1048 , 2023-07-25 13:47:33.857221 , 0 , 0 , 60 , 17
1049 , 2023-07-25 13:47:38.752718 , 0 , 0 , 60 , 17
1050 , 2023-07-25 13:47:43.071929 , 0 , 0 , 60 , 17
1051 , 2023-07-25 13:47:47.268917 , 0 , 0 , 60 , 17
1052 , 2023-07-25 13:47:51.285631 , 0 , 0 , 60 , 17
1053 , 2023-07-25 13:47:55.419924 , 0 , 0 , 60 , 17
1054 , 2023-07-25 13:47:59.571357 , 0 , 0 , 60 , 17
1055 , 2023-07-25 13:48:04.586943 , 0 , 0 , 60 , 17
1056 , 2023-07-25 13:48:09.193759 , 0 , 0 , 60 , 17
1057 , 2023-07-25 13:48:13.806358 , 0 , 0 , 60 , 17
1058 , 2023-07-25 13:48:18.300648 , 0 , 0 , 60 , 17
1059 , 2023-07-25 13:48:22.784185 , 2 , 0 , 62 , 17
1060 , 2023-07-25 13:48:27.220339 , 0 , 0 , 62 , 17
1061 , 2023-07-25 13:48:31.777595 , 0 , 0 , 62 , 17
1062 , 2023-07-25 13:48:36.181150 , 0 , 0 , 62 , 17
1063 , 2023-07-25 13:48:40.502102 , 1 , 0 , 63 , 17
1064 , 2023-07-25 13:48:44.798254 , 0 , 0 , 63 , 17
1065 , 2023-07-25 13:48:48.894397 , 0 , 1 , 63 , 18
1066 , 2023-07-25 13:48:53.178643 , 1 , 0 , 64 , 18
1067 , 2023-07-25 13:48:57.399850 , 0 , 0 , 64 , 18
1068 , 2023-07-25 13:49:02.346515 , 1 , 0 , 65 , 18
1069 , 2023-07-25 13:49:07.154261 , 0 , 0 , 65 , 18
1070 , 2023-07-25 13:49:11.992038 , 0 , 0 , 65 , 18
1071 , 2023-07-25 13:49:16.702470 , 0 , 0 , 65 , 18
